Mod:Item:MetaData, Localized Name
harvestcraft:chocolatecoconutbaritem, 椰子巧克力棒
harvestcraft:strawberrysouffleitem, 草莓舒芙蕾
harvestcraft:gyudonitem, 日式牛肉饭
harvestcraft:shrimptemperaitem, 虾天妇罗
harvestcraft:imagawayakiitem, 今川烧
harvestcraft:mochicakeitem, 糯米蛋糕
harvestcraft:mochidessertitem, 糯米点心
harvestcraft:taiyakiitem, 稠鱼烧
harvestcraft:salmononigiriitem, 三文鱼饭团
harvestcraft:tunaonigiriitem, 金枪鱼饭团
harvestcraft:friedbolognasandwichitem, 油炸博洛尼亚红肠三明治
harvestcraft:bolognasandwichitem, 博洛尼亚红肠三明治
harvestcraft:ricepuddingitem, 米饭布丁
harvestcraft:musubiitem, Musubi
harvestcraft:imitationcrabsticksitem, 模拟蟹肉棒
harvestcraft:misopasteitem, 味噌
harvestcraft:dandelionteaitem, 蒲公英茶
harvestcraft:gravlaxitem, 盐渍生鲑鱼
harvestcraft:cheesedanishitem, 丹麦奶酪
harvestcraft:schnitzelitem, Schnitzel
harvestcraft:bolognaitem, 博洛尼亚大红肠
harvestcraft:raspberrymilkshakeitem, 覆盆子奶昔
harvestcraft:pumpkinspicelatteitem, 南瓜香料拿铁
harvestcraft:rootbeerfloatitem, Root Beer Float
harvestcraft:hotcocoaitem, 热可可
harvestcraft:cinnamonbreaditem, 肉桂面包
harvestcraft:cornchipsitem, 玉米片
harvestcraft:marshmellowchicksitem, 小鸡棉花糖
harvestcraft:pizzasliceitem, 披萨片
harvestcraft:groundbeefitem, 牛肉馅
harvestcraft:groundchickenitem, 鸡肉馅
harvestcraft:groundduckitem, 鸭肉馅
harvestcraft:groundfishitem, 鱼肉馅
harvestcraft:groundmuttonitem, 羊肉馅
harvestcraft:groundporkitem, 猪肉馅
harvestcraft:groundrabbititem, 兔肉馅
harvestcraft:groundturkeyitem, 火鸡肉馅
harvestcraft:groundvenisonitem, 鹿肉馅
harvestcraft:rawtofeakitem, 生的豆腐牛排
harvestcraft:rawtofaconitem, 生的豆腐培根
harvestcraft:rawtofeegitem, 生的豆腐蛋
harvestcraft:rawtofuttonitem, 生的豆腐羊肉
harvestcraft:rawtofickenitem, 生的豆腐鸡
harvestcraft:rawtofabbititem, 生的豆腐兔肉
harvestcraft:rawtofurkeyitem, 生的豆腐火鸡
harvestcraft:rawtofenisonitem, 生的豆腐鹿肉
harvestcraft:rawtofuduckitem, 生豆腐鸭
harvestcraft:cookedtofeakitem, 熟的豆腐牛排
harvestcraft:cookedtofaconitem, 熟的豆腐培根
harvestcraft:cookedtofishitem, 熟的豆腐鱼
harvestcraft:cookedtofeegitem, 熟的豆腐蛋
harvestcraft:cookedtofuttonitem, 熟的豆腐羊肉
harvestcraft:cookedtofickenitem, 熟的豆腐鸡
harvestcraft:cookedtofabbititem, 熟的豆腐兔肉
harvestcraft:cookedtofurkeyitem, 熟的豆腐火鸡
harvestcraft:cookedtofenisonitem, 熟的豆腐鹿肉
harvestcraft:cookedtofuduckitem, 熟豆腐鸭
harvestcraft:carrotcakeitem, 胡萝卜蛋糕
harvestcraft:holidaycakeitem, 节日蛋糕
harvestcraft:pumpkincheesecakeitem, 南瓜奶酪糕
harvestcraft:pavlovaitem, 巴甫洛娃蛋糕
harvestcraft:lamingtonitem, 拉明顿蛋糕
harvestcraft:cheesecakeitem, 奶酪蛋糕
harvestcraft:cherrycheesecakeitem, 樱桃奶酪蛋糕
harvestcraft:pineappleupsidedowncakeitem, 凤梨蛋糕
harvestcraft:chocolatesprinklecakeitem, 巧克力彩糖蛋糕
harvestcraft:redvelvetcakeitem, 红色天鹅绒蛋糕
harvestcraft:baconcheeseburgeritem, 培根奶酪汉堡
harvestcraft:deluxecheeseburgeritem, 奢华奶酪汉堡
harvestcraft:beansontoastitem, 茄汁豆加多士
harvestcraft:meatpieitem, 肉饼
harvestcraft:chikorollitem, 鸡肉卷
harvestcraft:spinachpieitem, 菠菜派
harvestcraft:coleslawburgeritem, 凉拌卷心菜汉堡
harvestcraft:hotandsoursoupitem, 酸辣汤
harvestcraft:patreonpieitem, Patreon派
harvestcraft:chilidogitem, 芝士热狗
harvestcraft:tunafishsandwichitem, 金枪鱼三明治
harvestcraft:clamchowderitem, 蛤蜊浓汤
harvestcraft:breakfastburritoitem, 墨西哥卷
harvestcraft:chipsandsalsaitem, 萨尔萨酱配玉米卷
harvestcraft:crawfishetoufeeitem, 龙虾汤
harvestcraft:saucedlambkebabitem, 酱汁碳烤羊肉
harvestcraft:cantonesenoodlesitem, 干炒牛河
harvestcraft:dangoitem, 団子
harvestcraft:takoyakiitem, 章鱼烧
harvestcraft:groiledcheesesandwichitem, 烤奶酪三明治
harvestcraft:cheesesteakitem, 奶酪牛排
harvestcraft:swedishmeatballsitem, 瑞典肉丸
harvestcraft:buttertartitem, 黄油馅饼
harvestcraft:battenbergitem, 巴腾堡蛋糕
harvestcraft:slawdogitem, Slaw Dog
harvestcraft:rivermudcakeitem, 河泥饼
harvestcraft:fruitcakeitem, 水果蛋糕
harvestcraft:springfieldcashewchickenitem, 斯普林菲尔德腰果鸡丁
harvestcraft:enchiladaitem, 安吉拉卷
harvestcraft:pizzaitem, 披萨
harvestcraft:onionsoupitem, 洋葱汤
harvestcraft:baconmushroomburgeritem, 培根蘑菇堡
harvestcraft:toadintheholeitem, 面托烤肠
harvestcraft:homestylelunchitem, 休闲午餐
harvestcraft:montecristosandwichitem, 基督山三明治
harvestcraft:mobsoupitem, 怪物汤
harvestcraft:randomtacoitem, 墨西哥卷饼
harvestcraft:hamsweetpicklesandwichitem, 火腿甜泡菜三明治
harvestcraft:toastedwesternitem, 西式三明治
harvestcraft:eggsbenedictitem, 火腿蛋松饼
harvestcraft:glisteningsaladitem, 闪光沙拉
harvestcraft:meatloafsandwichitem, 肉糜饼三明治
harvestcraft:mashedpotatoeschickenbiscuititem, 土豆泥和鸡肉饼干
harvestcraft:cassouletitem, 法式慢炖菜
harvestcraft:bratwurstitem, 香肠
harvestcraft:chickenbiscuititem, Chicken Biscuit
harvestcraft:epicbltitem, 史诗培根生菜番茄三明治
harvestcraft:kohlundpinkelitem, 香肠配甘蓝
harvestcraft:beetburgeritem, 甜菜煎蛋肉堡
harvestcraft:anchovypepperonipizzaitem, 鳀鱼香肠披萨
harvestcraft:spaghettidinneritem, 意面套餐
harvestcraft:gumboitem, 秋葵浓汤
harvestcraft:jambalayaitem, 什锦菜肴
harvestcraft:supremepizzaitem, 至尊披萨
harvestcraft:bbqplatteritem, 汉堡套餐
harvestcraft:chickenandwafflesitem, 鸡和华夫饼干
harvestcraft:gourmetporkburgeritem, 美味猪肉堡
harvestcraft:bbqchickenbiscuititem, BBQ Chicken Biscuit
harvestcraft:delightedmealitem, 开心套餐
harvestcraft:heartybreakfastitem, 丰盛早餐
harvestcraft:mcpamitem, 潘马斯汉堡
harvestcraft:deluxenachoesitem, 玉米盛宴
harvestcraft:gourmetmuttonburgeritem, 美味羊肉堡
harvestcraft:netherstartoastitem, 下界之星吐司
harvestcraft:paradiseburgeritem, 天堂汉堡
harvestcraft:chimichangaitem, 墨西哥炸肉卷
harvestcraft:salisburysteakitem, 索尔斯伯利牛肉饼
harvestcraft:ploughmanslunchitem, 农夫午餐
harvestcraft:cornedbeefhashitem, 碎腌牛肉
harvestcraft:bentoboxitem, 便当盒
harvestcraft:friedfeastitem, Fried Feast
harvestcraft:timpanoitem, 蒂帕诺
harvestcraft:deluxechickencurryitem, 豪华咖喱鸡
harvestcraft:weekendpicnicitem, 周末野餐
harvestcraft:gourmetbeefburgeritem, 美味牛肉堡
harvestcraft:southernstylebreakfastitem, 南部风格早餐
harvestcraft:meatfeastpizzaitem, 肉食天堂薄饼匹萨
harvestcraft:thankfuldinneritem, 感恩晚餐
harvestcraft:koreandinneritem, 韩风套餐
harvestcraft:gourmetvenisonburgeritem, 美味鹿肉堡
harvestcraft:minerstewitem, 矿工炖肉
harvestcraft:cornedbeefbreakfastitem, 腌牛肉早餐
harvestcraft:queenbeeitem, 蜂后
harvestcraft:grubitem, 蜜蜂幼虫
harvestcraft:cookedgrubitem, 烤幼虫
harvestcraft:honeycombitem, 蜂巢
harvestcraft:honeyitem, 蜂蜜
harvestcraft:waxcombitem, 蜂巢蜡
harvestcraft:royaljellyitem, 蜂王浆
harvestcraft:beeswaxitem, 蜂蜡
harvestcraft:fruitbaititem, 水果诱饵
harvestcraft:grainbaititem, 谷物诱饵
harvestcraft:veggiebaititem, 蔬菜诱饵
harvestcraft:fishtrapbaititem, 捕鱼笼诱饵
harvestcraft:cuttingboarditem, 砧板
harvestcraft:potitem, 锅
harvestcraft:skilletitem, 平底锅
harvestcraft:saucepanitem, 炖锅
harvestcraft:bakewareitem, 烤盘
harvestcraft:mortarandpestleitem, 研钵及研杵
harvestcraft:mixingbowlitem, 搅拌钵
harvestcraft:juiceritem, 榨汁器
harvestcraft:anchovyrawitem, 生凤尾鱼
harvestcraft:bassrawitem, 生鲈鱼
harvestcraft:carprawitem, 生鲫鱼
harvestcraft:catfishrawitem, 生鲶鱼
harvestcraft:charrrawitem, 生红点鲑
harvestcraft:clamrawitem, 生蛤蜊
harvestcraft:crabrawitem, 生螃蟹
harvestcraft:crayfishrawitem, 生龙虾
harvestcraft:eelrawitem, 生鳗鱼
harvestcraft:frograwitem, 生青蛙
harvestcraft:grouperrawitem, 生鲶鱼
harvestcraft:herringrawitem, 生青鱼
harvestcraft:jellyfishrawitem, 生水母
harvestcraft:mudfishrawitem, 生泥鱼
harvestcraft:octopusrawitem, 生章鱼
harvestcraft:perchrawitem, 生鲈鱼
harvestcraft:scalloprawitem, 生扇贝
harvestcraft:shrimprawitem, 生虾
harvestcraft:snailrawitem, 生蜗牛
harvestcraft:snapperrawitem, 生鲷鱼
harvestcraft:tilapiarawitem, 生罗非鱼
harvestcraft:troutrawitem, 生鲑鱼
harvestcraft:tunarawitem, 生金枪鱼
harvestcraft:turtlerawitem, 生乌龟
harvestcraft:walleyerawitem, 生大眼鱼
harvestcraft:greenheartfishitem, 绿心鱼
harvestcraft:sardinerawitem, 生沙丁鱼
harvestcraft:musselrawitem, 生贻贝
harvestcraft:rawtofishitem, 生的豆腐鱼
harvestcraft:oysterrawitem, 生蚝
harvestcraft:hardenedleatheritem, 硬化皮革
harvestcraft:hardenedleatherhelmitem, 硬化皮革头盔
harvestcraft:hardenedleatherchestitem, 硬化皮革胸甲
harvestcraft:hardenedleatherleggingsitem, 硬化皮革护腿
harvestcraft:hardenedleatherbootsitem, 硬化皮革靴子
harvestcraft:harvestpumpkinitem, 南瓜
minecraft:cod, 生鱼
minecraft:cooked_cod, 熟鱼
minecraft:salmon, 生鲑鱼
minecraft:cooked_salmon, 熟鲑鱼
minecraft:clownfish, 小丑鱼
minecraft:pufferfish, 河豚
mcjtylib_ng:multipart, tile.mcjtylib_ng.multipart.name
threng:material:0, 福鲁伊克斯钢锭
threng:material:1, 含碳福鲁伊克斯复合物
threng:material:2, 福鲁伊克斯镀层铁锭
threng:material:3, 煤粉
threng:material:4, 福鲁伊克斯逻辑单元
threng:material:5, 共振水晶
threng:material:6, 大规模并行处理器
threng:material:7, 推测核心（1x）
threng:material:8, 推测核心（2x）
threng:material:9, 推测核心（4x）
threng:material:10, 推测核心（8x）
threng:material:11, 推测核心（16x）
threng:material:12, 推测核心（32x）
threng:material:13, 推测核心（64x）
threng:material:14, 推测处理器
threng:machine:0, 福鲁伊克斯聚合器
threng:machine:1, 脉冲离心机
threng:machine:2, ME电路板蚀刻器
threng:machine:3, 抢占式装配单元
threng:machine:4, ME级别维护器
modularmachinery:blockcontroller, 机械控制器
modularmachinery:blockcasing:0, 机械外壳
modularmachinery:blockcasing:1, 机械通风口
modularmachinery:blockcasing:2, 燃烧室外壳
modularmachinery:blockcasing:3, 机械齿轮箱
modularmachinery:blockcasing:4, 强化机械外壳
modularmachinery:blockcasing:5, 机械电路板
modularmachinery:blockinputbus:0, 微型物品输入仓
modularmachinery:blockinputbus:1, 小型物品输入仓
modularmachinery:blockinputbus:2, 中型物品输入仓
modularmachinery:blockinputbus:3, 强化物品输入仓
modularmachinery:blockinputbus:4, 大型物品输入仓
modularmachinery:blockinputbus:5, 巨型物品输入仓
modularmachinery:blockinputbus:6, 超级物品输入仓
modularmachinery:blockoutputbus:0, 微型物品输出仓
modularmachinery:blockoutputbus:1, 小型物品输出仓
modularmachinery:blockoutputbus:2, 中型物品输出仓
modularmachinery:blockoutputbus:3, 强化物品输出仓
modularmachinery:blockoutputbus:4, 大型物品输出仓
modularmachinery:blockoutputbus:5, 巨型物品输出仓
modularmachinery:blockoutputbus:6, 超级物品输出仓
modularmachinery:blockfluidinputhatch:0, 微型流体输入仓
modularmachinery:blockfluidinputhatch:1, 小型流体输入仓
modularmachinery:blockfluidinputhatch:2, 中型流体输入仓
modularmachinery:blockfluidinputhatch:3, 强化流体输入仓
modularmachinery:blockfluidinputhatch:4, 大型流体输入仓
modularmachinery:blockfluidinputhatch:5, 巨型流体输入仓
modularmachinery:blockfluidinputhatch:6, 超级流体输入仓
modularmachinery:blockfluidinputhatch:7, 真空流体输入仓
modularmachinery:blockfluidoutputhatch:0, 微型流体输出仓
modularmachinery:blockfluidoutputhatch:1, 小型流体输出仓
modularmachinery:blockfluidoutputhatch:2, 中型流体输出仓
modularmachinery:blockfluidoutputhatch:3, 强化流体输出仓
modularmachinery:blockfluidoutputhatch:4, 大型流体输出仓
modularmachinery:blockfluidoutputhatch:5, 巨型流体输出仓
modularmachinery:blockfluidoutputhatch:6, 超级流体输出仓
modularmachinery:blockfluidoutputhatch:7, 真空流体输出仓
modularmachinery:blockenergyinputhatch:0, 微型能源输入仓
modularmachinery:blockenergyinputhatch:1, 小型能源输入仓
modularmachinery:blockenergyinputhatch:2, 中型能源输入仓
modularmachinery:blockenergyinputhatch:3, 强化能源输入仓
modularmachinery:blockenergyinputhatch:4, 大型能源输入仓
modularmachinery:blockenergyinputhatch:5, 巨型能源输入仓
modularmachinery:blockenergyinputhatch:6, 超级能源输入仓
modularmachinery:blockenergyinputhatch:7, 终极能源输入仓
modularmachinery:blockenergyoutputhatch:0, 微型能源输出仓
modularmachinery:blockenergyoutputhatch:1, 小型能源输出仓
modularmachinery:blockenergyoutputhatch:2, 中型能源输出仓
modularmachinery:blockenergyoutputhatch:3, 强化能源输出仓
modularmachinery:blockenergyoutputhatch:4, 大型能源输出仓
modularmachinery:blockenergyoutputhatch:5, 巨型能源输出仓
modularmachinery:blockenergyoutputhatch:6, 超级能源输出仓
modularmachinery:blockenergyoutputhatch:7, 终极能源输出仓
modularmachinery:itemblueprint, 机械蓝图
modularmachinery:itemmodularium, 模块化合金锭
modularmachinery:itemconstructtool, 建造选择工具
forestry:crated.forestry.peat.0, item.crated.forestry.peat.0.name
forestry:crated.forestry.apatite.0, item.crated.forestry.apatite.0.name
forestry:crated.forestry.fertilizer_compound.0, item.crated.forestry.fertilizer_compound.0.name
forestry:crated.forestry.mulch.0, item.crated.forestry.mulch.0.name
forestry:crated.forestry.phosphor.0, item.crated.forestry.phosphor.0.name
forestry:crated.forestry.ash.0, item.crated.forestry.ash.0.name
forestry:crated.ingottin, item.crated.ingotTin.name
forestry:crated.ingotcopper, item.crated.ingotCopper.name
forestry:crated.ingotbronze, item.crated.ingotBronze.name
forestry:crated.forestry.humus.0, item.crated.forestry.humus.0.name
forestry:crated.forestry.bog_earth.0, item.crated.forestry.bog_earth.0.name
forestry:crated.cropwheat, item.crated.cropWheat.name
forestry:crated.minecraft.cookie.0, item.crated.minecraft.cookie.0.name
forestry:crated.dustredstone, item.crated.dustRedstone.name
forestry:crated.minecraft.dye.4, item.crated.minecraft.dye.4.name
forestry:crated.sugarcane, item.crated.sugarcane.name
forestry:crated.minecraft.clay_ball.0, item.crated.minecraft.clay_ball.0.name
forestry:crated.dustglowstone, item.crated.dustGlowstone.name
forestry:crated.minecraft.apple.0, item.crated.minecraft.apple.0.name
forestry:crated.minecraft.nether_wart.0, item.crated.minecraft.nether_wart.0.name
forestry:crated.minecraft.coal.1, item.crated.minecraft.coal.1.name
forestry:crated.minecraft.coal.0, item.crated.minecraft.coal.0.name
forestry:crated.minecraft.wheat_seeds.0, item.crated.minecraft.wheat_seeds.0.name
forestry:crated.croppotato, item.crated.cropPotato.name
forestry:crated.cropcarrot, item.crated.cropCarrot.name
forestry:crated.minecraft.log.0, item.crated.minecraft.log.0.name
forestry:crated.minecraft.log.1, item.crated.minecraft.log.1.name
forestry:crated.minecraft.log.2, item.crated.minecraft.log.2.name
forestry:crated.minecraft.log.3, item.crated.minecraft.log.3.name
forestry:crated.minecraft.log2.0, item.crated.minecraft.log2.0.name
forestry:crated.minecraft.log2.1, item.crated.minecraft.log2.1.name
forestry:crated.cobblestone, item.crated.cobblestone.name
forestry:crated.dirt, item.crated.dirt.name
forestry:crated.minecraft.dirt.2, item.crated.minecraft.dirt.2.name
forestry:crated.stone, item.crated.stone.name
forestry:crated.stonegranite, item.crated.stoneGranite.name
forestry:crated.stonediorite, item.crated.stoneDiorite.name
forestry:crated.stoneandesite, item.crated.stoneAndesite.name
forestry:crated.blockprismarine, item.crated.blockPrismarine.name
forestry:crated.blockprismarinebrick, item.crated.blockPrismarineBrick.name
forestry:crated.blockprismarinedark, item.crated.blockPrismarineDark.name
forestry:crated.minecraft.brick_block.0, item.crated.minecraft.brick_block.0.name
forestry:crated.blockcactus, item.crated.blockCactus.name
forestry:crated.minecraft.sand.0, item.crated.minecraft.sand.0.name
forestry:crated.minecraft.sand.1, item.crated.minecraft.sand.1.name
forestry:crated.obsidian, item.crated.obsidian.name
forestry:crated.netherrack, item.crated.netherrack.name
forestry:crated.minecraft.soul_sand.0, item.crated.minecraft.soul_sand.0.name
forestry:crated.minecraft.sandstone.0, item.crated.minecraft.sandstone.0.name
forestry:crated.minecraft.nether_brick.0, item.crated.minecraft.nether_brick.0.name
forestry:crated.minecraft.mycelium.0, item.crated.minecraft.mycelium.0.name
forestry:crated.gravel, item.crated.gravel.name
forestry:crated.minecraft.sapling.0, item.crated.minecraft.sapling.0.name
forestry:crated.minecraft.sapling.1, item.crated.minecraft.sapling.1.name
forestry:crated.minecraft.sapling.2, item.crated.minecraft.sapling.2.name
forestry:crated.minecraft.sapling.3, item.crated.minecraft.sapling.3.name
forestry:crated.minecraft.sapling.4, item.crated.minecraft.sapling.4.name
forestry:crated.minecraft.sapling.5, item.crated.minecraft.sapling.5.name
forestry:crated.forestry.fruits.0, item.crated.forestry.fruits.0.name
forestry:crated.forestry.fruits.1, item.crated.forestry.fruits.1.name
forestry:crated.forestry.fruits.2, item.crated.forestry.fruits.2.name
forestry:crated.forestry.fruits.3, item.crated.forestry.fruits.3.name
forestry:crated.forestry.fruits.4, item.crated.forestry.fruits.4.name
forestry:crated.forestry.fruits.6, item.crated.forestry.fruits.6.name
forestry:crated.forestry.fruits.5, item.crated.forestry.fruits.5.name
forestry:crated.forestry.beeswax.0, item.crated.forestry.beeswax.0.name
forestry:crated.forestry.pollen.0, item.crated.forestry.pollen.0.name
forestry:crated.forestry.pollen.1, item.crated.forestry.pollen.1.name
forestry:crated.forestry.propolis.0, item.crated.forestry.propolis.0.name
forestry:crated.forestry.honeydew.0, item.crated.forestry.honeydew.0.name
forestry:crated.forestry.royal_jelly.0, item.crated.forestry.royal_jelly.0.name
forestry:crated.forestry.bee_combs.0, item.crated.forestry.bee_combs.0.name
forestry:crated.forestry.bee_combs.1, item.crated.forestry.bee_combs.1.name
forestry:crated.forestry.bee_combs.2, item.crated.forestry.bee_combs.2.name
forestry:crated.forestry.bee_combs.3, item.crated.forestry.bee_combs.3.name
forestry:crated.forestry.bee_combs.4, item.crated.forestry.bee_combs.4.name
forestry:crated.forestry.bee_combs.5, item.crated.forestry.bee_combs.5.name
forestry:crated.forestry.bee_combs.6, item.crated.forestry.bee_combs.6.name
forestry:crated.forestry.bee_combs.7, item.crated.forestry.bee_combs.7.name
forestry:crated.forestry.bee_combs.8, item.crated.forestry.bee_combs.8.name
forestry:crated.forestry.bee_combs.10, item.crated.forestry.bee_combs.10.name
forestry:crated.forestry.bee_combs.14, item.crated.forestry.bee_combs.14.name
forestry:crated.forestry.bee_combs.15, item.crated.forestry.bee_combs.15.name
forestry:crated.forestry.bee_combs.16, item.crated.forestry.bee_combs.16.name
forestry:crated.forestry.refractory_wax.0, item.crated.forestry.refractory_wax.0.name
forestry:crated.ic2.misc_resource.4, item.crated.ic2.misc_resource.4.name
forestry:crated.ic2.crafting.23, item.crated.ic2.crafting.23.name
forestry:crated.ic2.misc_resource.3, item.crated.ic2.misc_resource.3.name
forestry:crated.ingotsilver, item.crated.ingotSilver.name
forestry:crated.itemrubber, item.crated.itemRubber.name
exnihilocreatio:item_ore_gold:0, Gold 矿物碎片
exnihilocreatio:item_ore_gold:1, Gold 矿物碎块
exnihilocreatio:item_ore_iron:0, Iron 矿物碎片
exnihilocreatio:item_ore_iron:1, Iron 矿物碎块
exnihilocreatio:item_ore_aluminium:0, Aluminium 矿物碎片
exnihilocreatio:item_ore_aluminium:1, Aluminium 矿物碎块
exnihilocreatio:item_ore_ardite:0, Ardite 矿物碎片
exnihilocreatio:item_ore_ardite:1, Ardite 矿物碎块
exnihilocreatio:item_ore_ardite:2, Ardite 矿尘
exnihilocreatio:item_ore_cobalt:0, Cobalt 矿物碎片
exnihilocreatio:item_ore_cobalt:1, Cobalt 矿物碎块
exnihilocreatio:item_ore_cobalt:2, Cobalt 矿尘
exnihilocreatio:item_ore_copper:0, Copper 矿物碎片
